Address,Latitude,Longitude,Category,Name,Area,pred_residents
Plantage Middenlaan 50 A5,52.3652341,4.9142505,house,,60,2.0
Plantage Middenlaan 50 A6,52.3652212,4.9142952,house,,58,2.0
Plantage Middenlaan 50 A7,52.3652793,4.914084,house,,85,2.0
Plantage Middenlaan 50 B1,52.3652122,4.9142311,house,,57,2.0
Plantage Middenlaan 50 B2,52.3652003,4.914274,house,,58,2.0
Plantage Middenlaan 50 B3,52.3651589,4.9140193,house,,83,2.0
Plantage Middenlaan 50 B4,52.3651216,4.913984,house,,79,2.0
Plantage Middenlaan 50 B5,52.3650877,4.9139576,house,,81,2.0
Plantage Middenlaan 50 B6,52.3650493,4.9139206,house,,79,2.0
Plantage Middenlaan 50 C1,52.3653546,4.9141562,house,,73,2.0
Plantage Middenlaan 50 C10,52.3652105,4.9141303,house,,77,2.0
Plantage Middenlaan 50 C11,52.3651857,4.9141077,house,,81,2.0
Plantage Middenlaan 50 C12,52.3651651,4.9140606,house,,81,2.0
Plantage Middenlaan 50 C13,52.3651359,4.9140136,house,,82,2.0
Plantage Middenlaan 50 C14,52.3651004,4.9139841,house,,82,2.0
Plantage Middenlaan 50 C2,52.3653392,4.9142091,house,,75,2.0
Plantage Middenlaan 50 C3,52.3653363,4.9142737,house,,70,2.0
Plantage Middenlaan 50 C4,52.3653209,4.9143266,house,,70,2.0
Plantage Middenlaan 50 C5,52.3653055,4.914371,house,,71,2.0
Plantage Middenlaan 50 C6,52.3652921,4.9144102,house,,71,2.0
Plantage Middenlaan 50 C7,52.3652626,4.9145576,house,,75,2.0
Plantage Middenlaan 50 C8,52.3652102,4.9143284,house,,57,2.0
Plantage Middenlaan 50 C9,52.3651865,4.9143129,house,,56,2.0
Plantage Middenlaan 50 D1,52.3653316,4.9141377,house,,73,2.0
Plantage Middenlaan 50 D10,52.3651457,4.914045,house,,77,2.0
Plantage Middenlaan 50 D11,52.3651177,4.914012,house,,82,2.0
Plantage Middenlaan 50 D12,52.3650659,4.9139459,house,,82,2.0
Plantage Middenlaan 50 D13,52.3650735,4.9139704,house,,82,2.0
Plantage Middenlaan 50 D14,52.3650433,4.9139462,house,,82,2.0
Plantage Middenlaan 50 D2,52.3653183,4.9141889,house,,75,2.0
Plantage Middenlaan 50 D3,52.3653144,4.9142535,house,,70,2.0
Plantage Middenlaan 50 D4,52.3653,4.9143047,house,,70,2.0
Plantage Middenlaan 50 D5,52.3652825,4.9143474,house,,71,2.0
Plantage Middenlaan 50 D6,52.3652681,4.9143918,house,,71,2.0
Plantage Middenlaan 50 D7,52.3652465,4.9145438,house,,57,2.0
Plantage Middenlaan 50 D8,52.3652007,4.9143619,house,,57,2.0
Plantage Middenlaan 50 D9,52.365178,4.9143428,house,,56,2.0
Plantage Middenlaan 50 E1,52.3653066,4.9141176,house,,73,2.0
Plantage Middenlaan 50 E10,52.3652042,4.9141619,house,,77,2.0
Plantage Middenlaan 50 E11,52.3651869,4.914141,house,,82,2.0
Plantage Middenlaan 50 E12,52.3651642,4.9140974,house,,82,2.0
Plantage Middenlaan 50 E13,52.3651458,4.9140713,house,,82,2.0
Plantage Middenlaan 50 E14,52.3651178,4.9140488,house,,82,2.0
Plantage Middenlaan 50 E2,52.3652911,4.914162,house,,75,2.0
Plantage Middenlaan 50 E3,52.3652841,4.9142216,house,,70,2.0
Plantage Middenlaan 50 E4,52.3652718,4.9142744,house,,70,2.0
Plantage Middenlaan 50 E5,52.3652574,4.9143188,house,,71,2.0
Plantage Middenlaan 50 E6,52.365243,4.914358,house,,71,2.0
Plantage Middenlaan 50 E7,52.3652325,4.9145264,house,,75,2.0
Plantage Middenlaan 50 E8,52.3651911,4.9143918,house,,57,2.0
Plantage Middenlaan 50 E9,52.3651685,4.9143745,house,,58,2.0
Plantage Middenlaan 50 F1,52.3652692,4.914135,house,,73,2.0
Plantage Middenlaan 50 F10,52.3651449,4.9141029,house,,77,2.0
Plantage Middenlaan 50 F11,52.3651255,4.9140768,house,,82,2.0
Plantage Middenlaan 50 F12,52.3650941,4.914021,house,,82,2.0
Plantage Middenlaan 50 F13,52.3650769,4.9140054,house,,83,2.0
Plantage Middenlaan 50 F14,52.365051,4.9139812,house,,82,2.0
Plantage Middenlaan 50 F2,52.3652578,4.9141623,house,,75,2.0
Plantage Middenlaan 50 F3,52.3652663,4.9141996,house,,70,2.0
Plantage Middenlaan 50 F4,52.3652455,4.9141981,house,,70,2.0
Plantage Middenlaan 50 F5,52.3652441,4.9141301,house,,71,2.0
Plantage Middenlaan 50 F6,52.3651653,4.9144694,house,,57,2.0
Plantage Middenlaan 50 F7,52.3652152,4.914509,house,,75,2.0
Plantage Middenlaan 50 F8,52.3652107,4.9144442,house,,55,2.0
Plantage Middenlaan 50 F9,52.3652158,4.9143968,house,,71,2.0
Plantage Middenlaan 50 G1,52.3652955,4.9144867,house,,71,2.0
Plantage Middenlaan 50 G10,52.3651633,4.9141325,house,,72,2.0
Plantage Middenlaan 50 G11,52.3651007,4.9140718,house,,77,2.0
Plantage Middenlaan 50 G12,52.3650749,4.9140423,house,,77,2.0
Plantage Middenlaan 50 G13,52.3650544,4.9140197,house,,82,2.0
Plantage Middenlaan 50 G14,52.3650274,4.9139884,house,,81,2.0
Plantage Middenlaan 50 G2,52.3652809,4.9144682,house,,73,2.0
Plantage Middenlaan 50 G3,52.3652611,4.9144531,house,,66,2.0
Plantage Middenlaan 50 G4,52.3652454,4.9144363,house,,66,2.0
Plantage Middenlaan 50 G5,52.3652863,4.9145158,house,,65,2.0
Plantage Middenlaan 50 G6,52.3652664,4.9145007,house,,65,2.0
Plantage Middenlaan 50 G7,52.3651969,4.9144917,house,,75,2.0
Plantage Middenlaan 50 G8,52.3651816,4.9144252,house,,57,2.0
Plantage Middenlaan 50 G9,52.3651557,4.9144044,house,,72,2.0
Plantage Middenlaan 52,52.3651188,4.9147742,public_place,,,
Plantage Middenlaan 52 A,52.3651188,4.9147742,public_place,,,
Plantage Middenlaan 54 A1,52.3650003,4.9148522,house,,60,2.0
Plantage Middenlaan 54 A2,52.3649859,4.9148931,house,,58,2.0
Plantage Middenlaan 54 A3,52.3648525,4.9153912,house,,85,2.0
Plantage Middenlaan 54 A4,52.3650356,4.9152282,house,,124,4.0
Plantage Middenlaan 54 A5,52.3649905,4.9149639,house,,60,2.0
Plantage Middenlaan 54 A6,52.3649689,4.9149378,house,,58,2.0
Plantage Middenlaan 54 A7,52.3648663,4.9153159,house,,85,2.0
Plantage Middenlaan 54 B1,52.3650232,4.9148655,house,,58,2.0
Plantage Middenlaan 54 B2,52.3650088,4.9149048,house,,57,2.0
Plantage Middenlaan 54 B3,52.3647856,4.9152659,house,,83,2.0
Plantage Middenlaan 54 B4,52.3647582,4.9152318,house,,94,2.0
Plantage Middenlaan 54 B5,52.3646835,4.9151533,house,,81,2.0
Plantage Middenlaan 54 B6,52.3646484,4.9151239,house,,79,2.0
Plantage Middenlaan 54 C1,52.3649667,4.9153784,house,,73,2.0
Plantage Middenlaan 54 C10,52.364953,4.9149843,house,,56,2.0
Plantage Middenlaan 54 C11,52.3645235,4.9150062,house,,77,2.0
Plantage Middenlaan 54 C12,52.3646787,4.9151112,house,,82,2.0
Plantage Middenlaan 54 C13,52.3646346,4.915072,house,,82,2.0
Plantage Middenlaan 54 C14,52.3645874,4.9150402,house,,82,2.0
Plantage Middenlaan 54 C15,52.3645553,4.9149934,house,,82,2.0
Plantage Middenlaan 54 C2,52.3649863,4.9153261,house,,73,2.0
Plantage Middenlaan 54 C3,52.3649997,4.9152665,house,,75,2.0
Plantage Middenlaan 54 C4,52.3650116,4.9152044,house,,70,2.0
Plantage Middenlaan 54 C5,52.3650266,4.9151496,house,,70,2.0
Plantage Middenlaan 54 C6,52.3650973,4.9148936,house,,71,2.0
Plantage Middenlaan 54 C7,52.3646073,4.9150797,house,,75,2.0
Plantage Middenlaan 54 C8,52.3645555,4.9150406,house,,75,2.0
Plantage Middenlaan 54 C9,52.364979,4.9150137,house,,57,2.0
Plantage Middenlaan 54 D1,52.3649439,4.9153539,house,,73,2.0
Plantage Middenlaan 54 D10,52.3649381,4.9150365,house,,56,2.0
Plantage Middenlaan 54 D11,52.3647701,4.9151871,house,,77,2.0
Plantage Middenlaan 54 D12,52.3648021,4.9152016,house,,82,2.0
Plantage Middenlaan 54 D13,52.3647474,4.9151923,house,,82,2.0
Plantage Middenlaan 54 D14,52.3647031,4.9151184,house,,83,2.0
Plantage Middenlaan 54 D15,52.3646574,4.9150792,house,,83,2.0
Plantage Middenlaan 54 D2,52.3649589,4.9153115,house,,75,2.0
Plantage Middenlaan 54 D3,52.3649739,4.9152618,house,,70,2.0
Plantage Middenlaan 54 D4,52.3649873,4.9152121,house,,70,2.0
Plantage Middenlaan 54 D5,52.3649978,4.9151599,house,,71,2.0
Plantage Middenlaan 54 D6,52.3647246,4.9151595,house,,71,2.0
Plantage Middenlaan 54 D7,52.3650416,4.9151073,house,,75,2.0
Plantage Middenlaan 54 D8,52.365055,4.91506,house,,75,2.0
Plantage Middenlaan 54 D9,52.3649624,4.915061,house,,57,2.0
Plantage Middenlaan 54 E1,52.3649255,4.9153193,house,,73,2.0
Plantage Middenlaan 54 E10,52.36492,4.9150863,house,,56,2.0
Plantage Middenlaan 54 E11,52.3648508,4.9152408,house,,77,2.0
Plantage Middenlaan 54 E12,52.3648234,4.9152262,house,,82,2.0
Plantage Middenlaan 54 E13,52.3647563,4.91515,house,,82,2.0
Plantage Middenlaan 54 E14,52.3647273,4.9151032,house,,82,2.0
Plantage Middenlaan 54 E15,52.3646968,4.9150763,house,,82,2.0
Plantage Middenlaan 54 E2,52.364942,4.9152721,house,,75,2.0
Plantage Middenlaan 54 E3,52.364957,4.9152223,house,,70,2.0
Plantage Middenlaan 54 E4,52.3649689,4.9151701,house,,70,2.0
Plantage Middenlaan 54 E5,52.3649869,4.9151129,house,,71,2.0
Plantage Middenlaan 54 E6,52.365087,4.914749,house,,71,2.0
Plantage Middenlaan 54 E7,52.3650142,4.9150977,house,,75,2.0
Plantage Middenlaan 54 E8,52.3650216,4.9150505,house,,75,2.0
Plantage Middenlaan 54 E9,52.3649474,4.9151083,house,,57,2.0
Plantage Middenlaan 54 F1,52.3649012,4.9153047,house,,73,2.0
Plantage Middenlaan 54 F10,52.3649035,4.9151187,house,,56,2.0
Plantage Middenlaan 54 F11,52.3648037,4.9152413,house,,77,2.0
Plantage Middenlaan 54 F12,52.3646526,4.9150296,house,,82,2.0
Plantage Middenlaan 54 F13,52.3646177,4.9150349,house,,82,2.0
Plantage Middenlaan 54 F14,52.3646008,4.9149905,house,,82,2.0
Plantage Middenlaan 54 F15,52.3645735,4.9149858,house,,82,2.0
Plantage Middenlaan 54 F2,52.3649162,4.9152624,house,,75,2.0
Plantage Middenlaan 54 F3,52.3649327,4.9152176,house,,70,2.0
Plantage Middenlaan 54 F4,52.3649432,4.9151728,house,,70,2.0
Plantage Middenlaan 54 F5,52.3649642,4.9151255,house,,71,2.0
Plantage Middenlaan 54 F6,52.365066,4.9147406,house,,71,2.0
Plantage Middenlaan 54 F7,52.3649898,4.9150583,house,,75,2.0
Plantage Middenlaan 54 F8,52.3650761,4.9150177,house,,75,2.0
Plantage Middenlaan 54 F9,52.3649278,4.9151408,house,,57,2.0
Plantage Middenlaan 54 G1,52.3648828,4.9152677,house,,71,2.0
Plantage Middenlaan 54 G10,52.3648764,4.9151983,house,,56,2.0
Plantage Middenlaan 54 G11,52.3647806,4.9151448,house,,72,2.0
Plantage Middenlaan 54 G12,52.3647455,4.9151129,house,,77,2.0
Plantage Middenlaan 54 G13,52.3646755,4.9150542,house,,77,2.0
Plantage Middenlaan 54 G14,52.3645506,4.9149488,house,,82,2.0
Plantage Middenlaan 54 G15,52.3645355,4.9149688,house,,81,2.0
Plantage Middenlaan 54 G2,52.3649054,4.9152129,house,,73,2.0
Plantage Middenlaan 54 G3,52.3649158,4.9151731,house,,60,2.0
Plantage Middenlaan 54 G4,52.3650351,4.9150156,house,,66,2.0
Plantage Middenlaan 54 G5,52.3650577,4.9149707,house,,65,2.0
Plantage Middenlaan 54 G6,52.3650664,4.9146623,house,,65,2.0
Plantage Middenlaan 54 G7,52.3650258,4.9149636,house,,75,2.0
Plantage Middenlaan 54 G8,52.3650424,4.9149263,house,,75,2.0
Plantage Middenlaan 54 G9,52.3648899,4.915156,house,,57,2.0
Plantage Muidergracht 97,52.3645495,4.9140021,house,,1,0.0
Plantage Muidergracht 97 A1,52.3647286,4.9135608,house,,132,4.0
Plantage Muidergracht 97 A2,52.3647134,4.9136579,house,,9589,6.0
Plantage Muidergracht 97 A3,52.3647031,4.9136954,house,,16,0.0
Plantage Muidergracht 97 B1,52.3647516,4.913581,house,,54,2.0
Plantage Muidergracht 97 B10,52.3646041,4.9139539,house,,80,2.0
Plantage Muidergracht 97 B11,52.3646362,4.9138781,house,,90,2.0
Plantage Muidergracht 97 B2,52.3647294,4.9136107,house,,105,3.0
Plantage Muidergracht 97 B3,52.3647859,4.9136168,house,,79,2.0
Plantage Muidergracht 97 B4,52.3648301,4.9136658,house,,81,2.0
Plantage Muidergracht 97 B5,52.3647984,4.9136504,house,,79,2.0
Plantage Muidergracht 97 B6,52.3646749,4.9137552,house,,90,2.0
Plantage Muidergracht 97 B7,52.3646667,4.91378,house,,90,2.0
Plantage Muidergracht 97 B8,52.3646545,4.9138116,house,,89,2.0
Plantage Muidergracht 97 B9,52.3646177,4.9139222,house,,93,2.0
Plantage Muidergracht 97 C1,52.3647582,4.9136642,house,,115,4.0
Plantage Muidergracht 97 C10,52.3646498,4.913912,house,,80,2.0
Plantage Muidergracht 97 C11,52.3646711,4.9138362,house,,93,2.0
Plantage Muidergracht 97 C12,52.3646316,4.9139536,house,,74,2.0
Plantage Muidergracht 97 C2,52.3647781,4.9136963,house,,69,2.0
Plantage Muidergracht 97 C3,52.3648,4.9137216,house,,82,2.0
Plantage Muidergracht 97 C4,52.3648251,4.9137519,house,,82,2.0
Plantage Muidergracht 97 C5,52.3648481,4.9137738,house,,82,2.0
Plantage Muidergracht 97 C6,52.3648722,4.9137957,house,,83,2.0
Plantage Muidergracht 97 C7,52.3649003,4.9138073,house,,82,2.0
Plantage Muidergracht 97 C8,52.3646943,4.9137775,house,,91,2.0
Plantage Muidergracht 97 C9,52.3646847,4.9138046,house,,91,2.0
Plantage Muidergracht 97 D1,52.3647373,4.9136644,house,,115,4.0
Plantage Muidergracht 97 D10,52.3647028,4.9138381,house,,80,2.0
Plantage Muidergracht 97 D2,52.3647562,4.9136965,house,,69,2.0
Plantage Muidergracht 97 D3,52.3647792,4.9137286,house,,82,2.0
Plantage Muidergracht 97 D4,52.3648033,4.9137556,house,,82,2.0
Plantage Muidergracht 97 D5,52.3648315,4.9137825,house,,82,2.0
Plantage Muidergracht 97 D6,52.3648577,4.9138162,house,,83,2.0
Plantage Muidergracht 97 D7,52.3648827,4.9138313,house,,82,2.0
Plantage Muidergracht 97 D8,52.3647109,4.913802,house,,91,2.0
Plantage Muidergracht 97 D9,52.3646635,4.9139441,house,,91,2.0
Plantage Muidergracht 97 E1,52.364727,4.9136935,house,,115,4.0
Plantage Muidergracht 97 E10,52.3647316,4.9138176,house,,80,2.0
Plantage Muidergracht 97 E2,52.3647386,4.9137206,house,,69,2.0
Plantage Muidergracht 97 E3,52.3647616,4.9137356,house,,82,2.0
Plantage Muidergracht 97 E4,52.3647835,4.9137592,house,,82,2.0
Plantage Muidergracht 97 E5,52.3648138,4.9137878,house,,82,2.0
Plantage Muidergracht 97 E6,52.3648389,4.913813,house,,83,2.0
Plantage Muidergracht 97 E7,52.3649067,4.9138497,house,,82,2.0
Plantage Muidergracht 97 E8,52.3646919,4.913863,house,,91,2.0
Plantage Muidergracht 97 E9,52.3646833,4.9139405,house,,91,2.0
Plantage Muidergracht 97 F1,52.3646854,4.9136939,house,,115,4.0
Plantage Muidergracht 97 F10,52.3647139,4.913874,house,,80,2.0
Plantage Muidergracht 97 F2,52.3647146,4.9137174,house,,69,2.0
Plantage Muidergracht 97 F3,52.364746,4.9137477,house,,82,2.0
Plantage Muidergracht 97 F4,52.3647659,4.9137679,house,,82,2.0
Plantage Muidergracht 97 F5,52.3647941,4.9137897,house,,82,2.0
Plantage Muidergracht 97 F6,52.3648192,4.91382,house,,83,2.0
Plantage Muidergracht 97 F7,52.3648453,4.9138453,house,,82,2.0
Plantage Muidergracht 97 F8,52.3647249,4.9138491,house,,91,2.0
Plantage Muidergracht 97 F9,52.3646462,4.9140362,house,,91,2.0
Plantage Muidergracht 97 G1,52.3646908,4.913733,house,,114,4.0
Plantage Muidergracht 97 G10,52.3646754,4.9138901,house,,74,2.0
Plantage Muidergracht 97 G2,52.3647096,4.9137464,house,,67,2.0
Plantage Muidergracht 97 G3,52.3647294,4.913753,house,,77,2.0
Plantage Muidergracht 97 G4,52.3647472,4.91378,house,,77,2.0
Plantage Muidergracht 97 G5,52.3648672,4.9138569,house,,77,2.0
Plantage Muidergracht 97 G6,52.3648871,4.9138737,house,,82,2.0
Plantage Muidergracht 97 G7,52.3649069,4.9138905,house,,81,2.0
Plantage Muidergracht 97 G8,52.3646974,4.9138832,house,,85,2.0
Plantage Muidergracht 97 G9,52.3646938,4.9139778,house,,85,2.0
Plantage Muidergracht 97 H1,52.3645923,4.9140043,house,,18,0.0
Plantage Muidergracht 97 H2,52.364666,4.9139929,house,,93,2.0
Plantage Muidergracht 97 H3,52.3646075,4.9140555,house,,92,2.0
Plantage Muidergracht 99,52.364434,4.9143411,house,,1,0.0
Plantage Muidergracht 99 A,52.3644864,4.9142264,house,,11,0.0
Plantage Muidergracht 99 A1,52.3645367,4.9141563,health_care,,,
Plantage Muidergracht 99 A2,52.3645534,4.9142355,health_care,,,
Plantage Muidergracht 99 A3,52.3645765,4.9142525,health_care,,,
Plantage Muidergracht 99 A5,52.3644709,4.9143651,house,,28,1.0
Plantage Muidergracht 99 A6,52.3644218,4.9144043,house,,92,2.0
Plantage Muidergracht 99 A7,52.3644188,4.9144767,house,,93,2.0
Plantage Muidergracht 99 A8,52.3643755,4.9146146,house,,16,0.0
Plantage Muidergracht 99 B1,52.364289,4.9148614,house,,54,2.0
Plantage Muidergracht 99 B10,52.3643893,4.9145892,house,,80,2.0
Plantage Muidergracht 99 B2,52.3643564,4.9149531,house,,105,3.0
Plantage Muidergracht 99 B3,52.3643942,4.9149925,house,,79,2.0
Plantage Muidergracht 99 B4,52.3644454,4.9150462,house,,81,2.0
Plantage Muidergracht 99 B5,52.3644832,4.9150747,house,,79,2.0
Plantage Muidergracht 99 B6,52.3643138,4.9148034,house,,90,2.0
Plantage Muidergracht 99 B7,52.3643313,4.9147544,house,,90,2.0
Plantage Muidergracht 99 B8,52.3643521,4.9146981,house,,89,2.0
Plantage Muidergracht 99 B9,52.3643641,4.9146509,house,,93,2.0
Plantage Muidergracht 99 C1,52.3643239,4.9148413,house,,115,4.0
Plantage Muidergracht 99 C10,52.3643907,4.9146543,house,,80,2.0
Plantage Muidergracht 99 C11,52.3644093,4.9145926,house,,93,2.0
Plantage Muidergracht 99 C12,52.3644134,4.9145238,house,,73,2.0
Plantage Muidergracht 99 C2,52.3643392,4.9147923,house,,69,2.0
Plantage Muidergracht 99 C3,52.3643352,4.9149063,house,,82,2.0
Plantage Muidergracht 99 C4,52.3643585,4.9149151,house,,82,2.0
Plantage Muidergracht 99 C5,52.364413,4.9149615,house,,82,2.0
Plantage Muidergracht 99 C6,52.364464,4.9149845,house,,83,2.0
Plantage Muidergracht 99 C7,52.3644962,4.9150059,house,,82,2.0
Plantage Muidergracht 99 C8,52.3643523,4.9147505,house,,91,2.0
Plantage Muidergracht 99 C9,52.3643699,4.9147124,house,,91,2.0
Plantage Muidergracht 99 D1,52.3643187,4.9148755,house,,115,4.0
Plantage Muidergracht 99 D10,52.3644517,4.9144265,house,,80,2.0
Plantage Muidergracht 99 D2,52.3643515,4.9148287,house,,69,2.0
Plantage Muidergracht 99 D3,52.3643562,4.9148702,house,,82,2.0
Plantage Muidergracht 99 D4,52.3643831,4.9148724,house,,82,2.0
Plantage Muidergracht 99 D5,52.3644072,4.914899,house,,82,2.0
Plantage Muidergracht 99 D6,52.3644327,4.9149232,house,,83,2.0
Plantage Muidergracht 99 D7,52.3644612,4.9149401,house,,82,2.0
Plantage Muidergracht 99 D8,52.3644357,4.914549,house,,91,2.0
Plantage Muidergracht 99 D9,52.364446,4.9144902,house,,91,2.0
Plantage Muidergracht 99 E1,52.3643648,4.9147968,house,,115,4.0
Plantage Muidergracht 99 E10,52.3644713,4.914463,house,,80,2.0
Plantage Muidergracht 99 E2,52.3643755,4.9148333,house,,69,2.0
Plantage Muidergracht 99 E3,52.364401,4.9148502,house,,82,2.0
Plantage Muidergracht 99 E4,52.364428,4.9148719,house,,82,2.0
Plantage Muidergracht 99 E5,52.3644536,4.914901,house,,82,2.0
Plantage Muidergracht 99 E6,52.3644837,4.9149496,house,,83,2.0
Plantage Muidergracht 99 E7,52.3645048,4.914964,house,,82,2.0
Plantage Muidergracht 99 E8,52.3643944,4.9147011,house,,91,2.0
Plantage Muidergracht 99 E9,52.3644151,4.9146299,house,,91,2.0
Plantage Muidergracht 99 F1,52.3643767,4.9147551,house,,115,4.0
Plantage Muidergracht 99 F10,52.3644374,4.9145954,house,,80,2.0
Plantage Muidergracht 99 F2,52.3643934,4.9148185,house,,69,2.0
Plantage Muidergracht 99 F3,52.3644189,4.9148427,house,,82,2.0
Plantage Muidergracht 99 F4,52.3644475,4.9148668,house,,82,2.0
Plantage Muidergracht 99 F5,52.3644746,4.9149057,house,,82,2.0
Plantage Muidergracht 99 F6,52.3644926,4.9149153,house,,83,2.0
Plantage Muidergracht 99 F7,52.3645106,4.9149297,house,,82,2.0
Plantage Muidergracht 99 F8,52.3644035,4.9147328,house,,91,2.0
Plantage Muidergracht 99 F9,52.3644183,4.9146812,house,,91,2.0
Plantage Muidergracht 99 G1,52.3643887,4.9147818,house,,114,4.0
Plantage Muidergracht 99 G10,52.3644791,4.9145363,house,,74,2.0
Plantage Muidergracht 99 G2,52.3644098,4.9148061,house,,67,2.0
Plantage Muidergracht 99 G3,52.3644384,4.9148327,house,,77,2.0
Plantage Muidergracht 99 G4,52.3644699,4.9148617,house,,77,2.0
Plantage Muidergracht 99 G5,52.3644924,4.9148737,house,,77,2.0
Plantage Muidergracht 99 G6,52.3645105,4.9148955,house,,82,2.0
Plantage Muidergracht 99 G7,52.3644319,4.9147153,house,,81,2.0
Plantage Muidergracht 99 G8,52.3644406,4.9146516,house,,84,2.0
Plantage Muidergracht 99 G9,52.3644644,4.9146049,house,,85,2.0
Plantage Muidergracht 99 H1,52.3643035,4.914817,house,,16,0.0
Plantage Muidergracht 99 H2,52.3642964,4.9149051,house,,132,4.0
Plantage Muidergracht 107 A,52.3641353,4.9155797,house,,102,3.0
Plantage Muidergracht 107 B,52.3641648,4.9155963,industrial,,,
Plantage Lepellaan 5,52.3644198,4.9152955,house,,311,6.0
Plantage Lepellaan 4,52.3643297,4.9152231,house,,101,3.0
Plantage Lepellaan 3,52.3642936,4.9151941,house,,100,3.0
Plantage Lepellaan 2,52.3642485,4.9151652,house,,103,3.0
Plantage Lepellaan 1,52.3641944,4.9151071,house,,113,4.0
Plantage Muidergracht 101 B,52.3642033,4.9151691,house,,,
Plantage Muidergracht 101 A,52.3641746,4.9151396,house,,63,2.0
Plantage Muidergracht 103,52.3641605,4.9152014,house,,,
Plantage Muidergracht 105 A,52.3641317,4.9152458,house,,234,5.0
Plantage Muidergracht 105 B,52.3640824,4.9153908,house,,91,2.0
Plantage Muidergracht 109,52.3640699,4.9154461,house,,106,3.0
Plantage Muidergracht 111,52.3640522,4.915505,house,,75,2.0
Plantage Muidergracht 113-1,52.3640344,4.9155492,house,,38,1.0
Plantage Muidergracht 113-2,52.3640344,4.9155494,house,,48,1.0
Plantage Muidergracht 113 H,52.3640343,4.9155496,office,,,
Plantage Muidergracht 115,52.3640166,4.9155934,house,,50,1.0
Plantage Muidergracht 117-1,52.3639988,4.9156524,house,,140,4.0
Plantage Muidergracht 117 H,52.3639989,4.9156526,house,,1,0.0
Plantage Muidergracht 119,52.3639721,4.9157114,house,,134,4.0
Plantage Muidergracht 121,52.3639903,4.9157699,house,,88,2.0
Plantage Muidergracht 123,52.3639455,4.9157997,house,,216,5.0
Plantage Muidergracht 125 A1,52.363973,4.9159463,house,,34,1.0
Plantage Muidergracht 125 A2,52.3639728,4.9159463,house,,34,1.0
Plantage Muidergracht 125 A3,52.3639726,4.9159462,house,,34,1.0
Plantage Muidergracht 125 A4,52.3639724,4.9159462,house,,34,1.0
Plantage Muidergracht 125 A5,52.3639722,4.9159462,house,,34,1.0
Plantage Muidergracht 125 B1,52.3639548,4.9158877,house,,34,1.0
Plantage Muidergracht 125 B2,52.3639547,4.9158879,house,,34,1.0
Plantage Muidergracht 125 B3,52.3639547,4.9158881,house,,34,1.0
Plantage Muidergracht 125 B4,52.3639546,4.9158883,house,,34,1.0
